filename,title,company_name,location,posted_date,applicants,salary,Python,SQL,SAS,C++,MSc,PhD,Cloud,AWS,Azure,Statistics,Computer Science,CS,consulting,Salary
file_841,"Data Science Manager, Fraud",Harnham,,1 month ago,1 applicant,,True,True,False,False,False,False,False,False,False,False,False,False,False,60000,
file_842,Global Data Scientist,Laurens Hekwerk West BV,,1 week ago,,,True,True,False,False,False,False,False,False,False,True,False,False,True,
file_843,Data Scientist,Novax Recruitment Group,,2 weeks ago,4 applicants,,False,True,False,False,False,False,True,False,False,False,False,False,False,
file_844,Data Scientist,Quinton Davies,,1 week ago,1 applicant,,True,False,False,False,False,False,False,False,False,False,False,False,False,40000,
file_845,"Senior Data Scientist - Computer Vision, CNN&#39;s",MFK Recruitment,,1 month ago,1 applicant,,True,False,False,False,True,True,False,False,False,False,False,False,False,
file_846,Data Science Engineer I,GSK,,1 month ago,17 applicants,,True,True,False,False,False,False,False,False,False,True,True,False,False,
file_847,Physics Programmer; Software Development; Data Science C,re&amp;m,,1 week ago,6 applicants,,False,False,False,True,True,True,False,False,False,False,False,False,False,
file_848,Data Scientist,Ampstek,,3 weeks ago,121 applicants,,False,False,False,False,False,False,False,False,False,False,False,False,False,
file_849,Principal Data Scientist - Databricks Partner,Nigel Frank International,,1 month ago,,,True,True,False,False,False,False,True,False,True,False,False,False,False,85000,
file_85,Data Scientist,Mars,,3 days ago,16 applicants,,True,True,False,False,False,False,False,False,True,False,False,False,False,
file_850,"Senior Data Scientist - Stoke-on-Trent - Onsite - £85,000",CareerAddict,,4 days ago,1 applicant,,False,False,False,False,False,False,False,False,False,False,False,False,False,85000,
file_851,Data Analyst / Scientist,UBS,,1 week ago,130 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,70000,
file_852,Senior Data Scientist,Moneysupermarket Group,,4 days ago,5 applicants,,True,True,False,False,False,False,True,False,False,False,False,False,False,
file_853,Data Scientist,geo (Green Energy Options),,1 month ago,,,True,False,False,False,False,True,False,False,False,False,False,False,False,
file_854,Data Scientist (Detection),Ravelin Technology,,4 days ago,149 applicants,,True,False,False,True,False,False,False,False,False,False,False,False,False,
file_855,Data Scientist,Evaluate Ltd,,1 week ago,25 applicants,,True,False,False,False,False,False,False,True,False,False,True,False,False,
file_856,Principal Data Scientist - Databricks & Microsoft Partner,Nigel Frank International,,1 month ago,,,True,True,False,False,False,False,True,False,True,False,False,False,False,85000,
file_857,"Data Scientist II, Marketing Analytics",Expedia Group,,1 week ago,48 applicants,,True,True,False,False,False,False,False,False,False,True,True,True,False,
file_858,Data Science Engineer,Platform Recruitment,,2 months ago,1 applicant,,True,False,False,False,False,True,False,False,False,False,True,False,False,
file_859,Senior Data Scientist - Marketing and Commercial,Haleon,,2 days ago,4 applicants,,True,True,False,False,False,False,False,False,True,False,False,False,False,
file_86,Data Scientist,Vodafone,,1 month ago,100 applicants,,False,True,False,False,False,False,False,False,False,False,False,False,False,
file_860,Senior Data Scientist,Metrica Recruitment,,1 month ago,,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_861,Senior Data Scientist,Langham Recruitment,,3 weeks ago,,,False,False,False,False,False,False,False,True,False,False,False,False,False,75000,
file_862,Drug Discovery Data Scientist,Exscientia,,1 month ago,7 applicants,,True,False,False,False,False,True,False,False,False,False,False,False,False,
file_863,Data Scientist,Trust Payments,,1 week ago,25 applicants,,False,True,False,False,False,False,False,True,False,False,False,False,False,
file_864,Data Scientist,Tripledot Studios,,1 month ago,65 applicants,,False,True,False,False,False,False,False,True,False,False,False,True,False,10000,
file_865,Senior Research Fellow in Data Science for Changing Cities,Cranfield University,,5 days ago,2 applicants,"Employer-provided
Pay range in Bedfordshire, England, United Kingdom
Exact compensation may vary based on skills, experience, and location.
Base salary
£45,751/yr - £50,798/yr",False,False,False,False,False,True,False,False,False,False,False,False,False,
file_866,Head of Data Science,Harnham,,3 weeks ago,,,False,False,False,False,False,False,False,False,False,False,False,False,False,
file_867,Geospatial Data Scientist,Amber Resourcing,,,,"Employer-provided
Pay range in United Kingdom
Exact compensation may vary based on skills, experience, and location.
Base salary
£55,000/yr - £65,000/yr",True,False,False,False,False,False,False,False,True,True,True,False,False,
file_868,Data Scientist - EHR Systems,Circadia Health,,1 month ago,15 applicants,,True,False,False,False,False,True,False,True,True,False,False,False,False,
file_869,Senior Data Scientist,Consult Energy,,4 weeks ago,,,True,True,False,False,False,False,False,True,False,False,False,False,False,50000,
file_87,Data Scientist (Financial Services),Oliver James,,5 days ago,68 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_870,Data Science Engineer I,GSK,,1 month ago,11 applicants,,True,True,False,False,False,False,False,False,False,True,True,False,False,
file_871,Data Scientist,CareerAddict,,3 days ago,4 applicants,,False,True,False,False,False,False,False,True,False,False,False,False,False,
file_872,Forecasting Analyst / Data Scientist,Play'n GO,,1 week ago,36 applicants,,True,True,False,False,False,False,False,False,True,False,False,False,True,
file_873,Data Scientist – Consultancy,Metrica Recruitment,,1 month ago,1 applicant,,True,True,True,False,False,False,True,True,True,False,False,False,True,
file_874,Senior Data Scientist (Content Intelligence),Code Worldwide,,4 weeks ago,,,True,False,False,False,False,False,True,True,True,True,False,False,False,10000,
file_875,Data Scientist - Bioinformatics,Faculty,,2 weeks ago,177 applicants,,True,False,False,False,True,True,False,False,False,False,False,False,False,
file_876,Research Associate/Senior Research Associate in Gaia/PLATO Data Science,University of Cambridge,,2 weeks ago,3 applicants,,True,False,False,False,False,True,False,False,False,False,True,False,False,
file_877,Principal Data Scientist - Databricks & Microsoft Partner,Nigel Frank International,,1 month ago,,,True,True,False,False,False,False,True,False,True,False,False,False,False,85000,
file_878,Principal Data Scientist - MS & Databricks Partner,Nigel Frank International,,1 month ago,,,True,True,False,False,False,False,True,False,True,False,False,False,False,80000,
file_879,Senior Data Scientist,Nigel Frank International,,2 months ago,3 applicants,,True,True,False,False,False,False,True,False,True,False,False,False,False,
file_88,Data Scientist,Invenia Labs,,3 weeks ago,,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_880,Financial Crime Data Scientist,Harnham,,3 weeks ago,92 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,65000,
file_881,Senior Data Scientist - Global Strategy Operations - People,Spotify,,1 week ago,171 applicants,,True,False,False,False,False,False,False,False,False,False,False,False,False,
file_882,Principal Data Scientist,Mesh-AI,,5 days ago,,,True,False,False,False,False,False,False,False,False,False,False,False,False,
file_883,Principal Data Scientist - MS & Databricks Partner,Nigel Frank International,,1 month ago,,,True,True,False,False,False,False,True,False,True,False,False,False,False,85000,
file_884,Data Scientist - AWS - Mid-Senior,Xpertise Recruitment,,5 days ago,61 applicants,,True,False,False,False,False,False,False,True,False,False,False,False,False,
file_885,Data Scientist,CareerAddict,,3 days ago,2 applicants,,False,True,False,False,False,False,False,True,False,False,False,False,False,
file_886,Data Science Engineer I,GSK,,1 month ago,10 applicants,,True,True,False,False,False,False,False,False,False,True,True,False,False,
file_887,Data Science Engineer II,GSK,,4 weeks ago,1 applicant,,True,True,False,False,False,True,False,False,False,True,True,False,False,
file_888,"Upstream Data Analytics Scientist - Relocate to Saudi Arabia, Permanent Expat Family Relocation Package",aramco,,1 week ago,,,True,True,False,False,False,False,False,False,False,False,True,False,False,
file_889,"Data Science Manager, Financial Crime",Monzo Bank,,3 days ago,9 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_89,2023 UK Graduate Data Scientist Career Path,Mott MacDonald,,3 days ago,131 applicants,,True,False,False,False,False,False,False,False,False,True,False,True,False,
file_890,Data Scientist,118 118 Money,,3 weeks ago,100 applicants,,False,True,True,False,False,False,False,False,False,True,False,False,False,
file_891,Data Science Consultant - Hiring across all levels!,Harnham,,1 month ago,27 applicants,,False,True,False,False,False,False,False,False,False,False,False,False,False,35000,
file_892,Senior MLOps Data Scientist,Code Worldwide,,1 month ago,,,True,True,False,False,False,False,True,True,True,False,False,False,False,10000,
file_893,Senior Data Scientist (Epidemiology) - Real-World Evidence/Data Analytics,PPD,,1 week ago,38 applicants,,True,True,False,False,True,True,False,True,False,False,False,True,False,
file_894,Credit Data Scientist (Manager),EY,,1 week ago,19 applicants,,True,True,True,False,False,False,False,False,False,True,False,False,True,
file_895,Data Scientist -UK,Moloco,,5 months ago,,,True,True,False,False,False,False,True,False,False,True,False,False,False,
file_896,Principal Data Scientist - Databricks & Microsoft Partner,Nigel Frank International,,1 month ago,,,True,True,False,False,False,False,True,False,True,False,False,False,False,85000,
file_897,Principal Data Scientist - MS & Databricks Partner,Nigel Frank International,,1 month ago,,,True,True,False,False,False,False,True,False,True,False,False,False,False,80000,
file_898,Data Scientist (Graduate Role) (Fintech),Gradfuel,,1 month ago,171 applicants,,False,False,False,False,False,False,False,False,False,False,False,False,False,
file_899,Principal Data Scientist - MS & Databricks Partner,Nigel Frank International,,1 month ago,,,True,True,False,False,False,False,True,False,True,False,False,False,False,85000,
file_9,Data Scientist,Jacobs,,1 month ago,158 applicants,,False,False,False,False,False,False,False,False,False,False,False,False,False,55000,
file_90,Senior Data Scientist,Direct Line Group,,3 days ago,2 applicants,,False,False,False,False,False,False,False,True,False,False,False,False,False,
file_900,"Associate Educator, Data Scientist",BrainStation,,1 week ago,5 applicants,,False,True,False,False,False,False,False,False,False,False,False,False,False,
file_901,Senior Data Scientist (climate impact),Climate X,,1 month ago,116 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_902,"Senior Data Scientist, Forensics and Counter Fraud - London",ACCA Careers,,3 weeks ago,2 applicants,,True,True,True,False,False,True,False,False,False,True,True,False,False,
file_903,Senior Data Scientist,CoMind,,2 weeks ago,21 applicants,,True,False,False,False,False,True,False,False,False,True,False,False,False,
file_904,Senior Data Scientist,Harnham,,4 days ago,51 applicants,,True,False,False,False,True,False,False,False,False,False,False,False,False,
file_905,Senior Data Scientist / ML engineer,FactSet,,1 week ago,73 applicants,,False,False,False,False,False,False,False,True,True,False,True,False,False,
file_906,Principal Data Scientist - MS & Databricks Partner,Nigel Frank International,,1 month ago,,,True,True,False,False,False,False,True,False,True,False,False,False,False,80000,
file_907,Lead Data Scientist,ADLIB Recruitment,,1 month ago,3 applicants,,True,False,False,False,True,True,True,True,False,False,True,False,False,
file_908,Senior Data Scientist - Pricing analytics,HP,,1 day ago,9 applicants,,True,False,False,False,False,False,False,False,False,True,True,False,False,
file_909,Principal Data Scientist - MS & Databricks Partner,Nigel Frank International,,1 month ago,,,True,True,False,False,False,False,True,False,True,False,False,False,False,85000,
file_91,Junior Data Scientist - Customer Value Management,RemoteWorker UK,,,,,True,True,True,False,False,False,False,False,False,False,False,False,False,
file_910,Principal Data Scientist - MS & Databricks Partner,Nigel Frank International,,1 month ago,,,True,True,False,False,False,False,True,False,True,False,False,False,False,85000,
file_911,Senior Data Scientist,Meschter Insurance,,4 days ago,2 applicants,,True,False,False,False,False,True,True,True,False,True,False,False,False,
file_912,Senior Director Data Scientist - Digital Health R&D,AstraZeneca,,5 days ago,10 applicants,,True,False,False,False,False,False,False,True,False,False,False,False,False,
file_913,Senior Data Scientist,The ONE Group Ltd,,3 days ago,27 applicants,,True,False,False,False,False,True,False,True,True,False,True,False,False,
file_914,Technology Data Engineering Lead (Machine Learning & Data Science),RemoteWorker UK,,1 day ago,,,False,False,False,False,False,False,False,False,True,False,False,False,False,
file_915,Data Science Discipline Lead,Atkins,,6 days ago,12 applicants,,True,False,False,False,False,False,False,True,True,False,False,False,False,
file_916,TikTok eCommerce-Senior Data Scientist,TikTok,,1 week ago,50 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_917,Principal Data Scientist - MS & Databricks Partner,Nigel Frank International,,1 month ago,,,True,True,False,False,False,False,True,False,True,False,False,False,False,80000,
file_918,Senior Data Scientist,Meschter Insurance,,3 weeks ago,,,True,False,False,False,False,True,False,False,False,False,True,False,False,
file_919,Senior Data Scientist - Marketing Science,Deliveroo,,2 months ago,18 applicants,,True,False,False,False,False,False,False,False,False,False,False,False,False,
file_92,Data Scientist,Lloyds Banking Group,,3 days ago,176 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_920,"Data Science Manager, Financial Crime",Monzo Bank,,3 days ago,24 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_921,"Data Science Manager, Financial Crime",Monzo Bank,,3 days ago,11 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_922,Senior Data Scientist,Parkopedia,,3 weeks ago,6 applicants,,True,True,False,False,True,True,False,False,False,False,False,False,False,
file_923,Senior Data Scientist,Canopius Group,,1 month ago,10 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_924,Principal Data Scientist,Harnham,,3 days ago,21 applicants,,True,True,False,False,True,False,False,True,True,True,True,False,False,
file_925,Senior Data Scientist - Amazon Advertising EMEA,Amazon,,2 weeks ago,114 applicants,,True,True,True,False,False,False,False,True,False,True,False,False,False,
file_926,Marketing Data Scientist,Hall & Partners,,4 days ago,54 applicants,,True,True,True,False,False,False,False,False,False,False,False,False,False,
file_927,Principal Data Scientist - MS & Databricks Partner,Nigel Frank International,,1 month ago,,,True,True,False,False,False,False,True,False,True,False,False,False,False,80000,
file_928,Audience Measurement - Principal / Lead Data Scientist,Ipsos UK,,1 month ago,,,True,False,False,False,False,False,True,False,False,False,False,False,False,
file_929,Principal Data Scientist - Databricks & Microsoft Partner,Nigel Frank International,,1 month ago,,,True,True,False,False,False,False,True,False,True,False,False,False,False,85000,
file_93,REPL Group - Data Scientist,Accenture,,2 days ago,,,True,False,False,False,False,False,False,False,False,False,False,False,True,
file_930,Principal Data Scientist - Databricks & Microsoft Partner,Nigel Frank International,,1 month ago,,,True,True,False,False,False,False,True,False,True,False,False,False,False,85000,
file_931,Drug Discovery Data Scientist,Exscientia,,1 month ago,9 applicants,,True,False,False,False,False,True,False,False,False,False,False,False,False,
file_932,Principal Data Scientist - Databricks & Microsoft Partner,Nigel Frank International,,1 month ago,,,True,True,False,False,False,False,True,False,True,False,False,False,False,85000,
file_933,Principal Data Scientist - Databricks & Microsoft Partner,Nigel Frank International,,1 month ago,,,True,True,False,False,False,False,True,False,True,False,False,False,False,85000,
file_934,Senior Data Scientist,Hydrogen Group,,1 week ago,59 applicants,,False,False,False,False,False,False,False,False,False,False,False,False,False,65000,
file_935,Senior Data Scientist (Hybrid),Ebury,,2 months ago,5 applicants,,True,True,False,False,False,False,True,True,False,False,False,True,False,
file_936,Principal Data Scientist - Databricks & Microsoft Partner,Nigel Frank International,,1 month ago,,,True,True,False,False,False,False,True,False,True,False,False,False,False,85000,
file_937,Principal Data Scientist - Databricks & Microsoft Partner,Nigel Frank International,,1 month ago,1 applicant,,True,True,False,False,False,False,True,False,True,False,False,False,False,85000,
file_938,Principal Data Scientist - Databricks & Microsoft Partner,Nigel Frank International,,1 month ago,,,True,True,False,False,False,False,True,False,True,False,False,False,False,85000,
file_939,Senior Data Scientist/Data Science Manager,ACCA Careers,,1 week ago,1 applicant,,True,False,False,False,False,False,False,False,False,False,False,False,False,
file_94,Data Scientist,Arm,,3 days ago,122 applicants,,True,False,False,False,False,True,False,False,False,False,False,False,False,
file_940,Data Analyst / Data Scientist - Chase,JPMorgan Chase & Co.,,1 week ago,123 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_941,Senior Data Scientist,Langham Recruitment,,1 week ago,97 applicants,,False,False,False,False,False,False,False,True,False,False,False,False,False,75000,
file_942,Data Scientist,MBN Solutions,,1 week ago,,,True,False,False,False,False,False,True,True,True,False,False,False,False,
file_943,Data Science Manager,IQVIA,,8 hours ago,2 applicants,,True,False,False,False,False,False,False,False,False,False,False,False,True,
file_944,Data Scientist,Current Health,,2 months ago,103 applicants,,True,True,False,False,False,False,False,True,False,False,False,False,False,
file_945,Senior Data Scientist (Auctions and Online Ads),Expedia Group,,1 week ago,44 applicants,,True,False,False,True,False,True,False,False,False,False,False,True,False,
file_946,BRTO - Data Scientist - MSTR - Monterrey,Page Outsourcing,,1 month ago,1 applicant,,True,True,False,False,False,False,False,False,False,True,False,False,False,
file_947,Genomic Data Scientist - Rare Disease OR Cancer,Genomics England,,3 days ago,3 applicants,,True,False,False,False,False,True,False,False,False,False,False,False,False,
file_948,Senior Data Scientist,Metrica Recruitment,,10 months ago,1 applicant,,True,True,False,False,False,False,False,True,False,False,False,False,False,
file_949,Lead Data Scientist - Remote,Nigel Frank International,,1 month ago,2 applicants,,False,False,False,False,False,False,False,False,False,False,False,False,False,
file_95,Senior Data Scientist - Customer Value Management,Lloyds Banking Group,,3 days ago,18 applicants,,True,True,True,False,False,False,False,False,False,False,False,False,False,
file_950,Principal Data Scientist - Databricks & Microsoft Partner,Nigel Frank International,,1 month ago,,,True,True,False,False,False,False,True,False,True,False,False,False,False,85000,
file_951,Data Science Analyst,Citi,,1 month ago,22 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_952,Data Scientist,CarbonChain,,1 month ago,25 applicants,,True,True,False,False,False,True,False,False,False,False,False,False,False,
file_953,Data Scientist + Software Engineer,Robert Walters,,1 month ago,5 applicants,,True,False,False,False,False,False,False,False,False,False,False,False,False,
file_954,Senior Data Scientist,MBN Solutions,,1 week ago,88 applicants,,True,False,False,False,True,True,False,True,False,False,False,False,False,80000,
file_955,Senior Bioinformatician / Genomics Data Scientist (Tree of Life Assembly),Wellcome Sanger Institute,,2 hours ago,13 applicants,,True,False,False,True,False,False,False,False,False,False,False,False,False,
file_956,Data Science Manager,IQVIA,,8 hours ago,10 applicants,,True,False,False,False,False,False,False,False,False,False,False,False,True,
file_957,Data Science Leader,Infineum,,3 weeks ago,6 applicants,,True,False,False,False,False,False,False,False,False,True,True,False,False,
file_958,Senior Data Scientist,Harnham,,2 days ago,73 applicants,,True,True,False,False,False,False,False,True,True,True,True,False,False,
file_959,Principal Data Scientist - Databricks & Microsoft Partner,Nigel Frank International,,1 month ago,,,True,True,False,False,False,False,True,False,True,False,False,False,False,85000,
file_96,"Senior Data Scientist, Monzo Flex",Monzo Bank,,7 hours ago,33 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_960,Senior Data Scientist,Metrica Recruitment,,1 month ago,2 applicants,,True,True,False,False,False,False,True,True,False,False,False,False,False,
file_961,Data Science Engineer II,GSK,,4 weeks ago,,,True,True,False,False,False,True,False,False,False,True,True,False,False,
file_962,Senior Data Scientist - (Remote but Reachable),Luno,,2 weeks ago,30 applicants,,False,False,False,False,False,False,False,False,False,False,False,False,False,
file_963,Drug Discovery Data Scientist,Exscientia,,1 month ago,80 applicants,,True,False,False,False,False,True,False,False,False,False,False,False,False,
file_964,Data Scientist (Data Analyst),iwoca,,1 month ago,66 applicants,,True,True,False,True,False,False,False,False,False,True,False,False,False,40000,
file_965,Senior Data Scientist,CareerAddict,,3 days ago,2 applicants,,True,False,False,False,False,False,False,True,True,False,False,False,False,50000,
file_966,Senior Data Scientist,Pixalate,,2 months ago,12 applicants,,True,True,False,True,False,True,False,True,False,True,True,False,False,
file_967,Genomics Data Scientist,Volt - International,,4 days ago,93 applicants,,True,False,False,False,False,True,False,False,False,False,False,False,False,
file_968,Data Science Sales,Jobs via eFinancialCareers,,1 day ago,4 applicants,,False,True,False,False,False,False,False,False,False,False,False,False,False,
file_969,Principal Data Scientist,Xcede,,,,,True,False,False,False,True,True,False,False,False,False,False,False,False,
file_97,Data Scientist,Nissan Motor Corporation,,1 week ago,104 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_970,Forecasting Analyst / Data Scientist,Play'n GO,,1 week ago,1 applicant,,True,True,False,False,False,False,False,False,True,False,False,False,True,
file_971,Data Scientist,Benivo,,1 month ago,,,True,True,False,False,False,True,False,False,False,False,False,False,False,
file_972,Senior Data Scientist - BBM Group,Anson McCade,,2 weeks ago,138 applicants,,True,False,False,False,False,True,False,False,False,False,False,False,False,80000,
file_973,Senior Data Scientist,RED10,,2 weeks ago,151 applicants,,True,True,False,True,False,False,False,True,True,True,False,False,False,
file_974,Senior Data Scientist,Intent HQ | FT1000 fastest growing European business,,1 month ago,,,True,False,False,False,False,False,False,False,False,False,False,False,False,
file_975,Senior Data Scientist,Code Worldwide,,3 months ago,6 applicants,,True,True,False,False,False,False,False,True,False,False,False,False,False,10000,
file_976,Senior Data Scientist,KDR Recruitment Ltd,,3 weeks ago,149 applicants,,True,False,False,False,False,True,False,True,True,False,False,False,False,75000,
file_977,Lead Data Scientist,CogX,,3 months ago,19 applicants,,True,False,False,False,True,True,False,False,False,False,True,False,False,
file_978,Senior Data Scientist,Opus Recruitment Solutions,,1 week ago,148 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,70000,
file_979,Data Science Manager,Hydrogen Group,,1 month ago,1 applicant,,True,False,False,False,False,False,False,False,False,False,False,False,False,60000,
file_98,"Senior Data Scientist, Monzo Flex",Monzo Bank,,7 hours ago,24 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_980,Senior Data Scientist,Data Science Talent Ltd,,1 week ago,51 applicants,,True,False,False,False,False,False,False,False,True,False,False,False,False,
file_981,Senior Data Scientist,networx | Recruitment Software & Services,,4 days ago,1 applicant,,True,True,False,False,False,False,False,True,False,False,False,False,False,
file_982,Senior Data Scientist,Metrica Recruitment,,4 weeks ago,,,True,False,False,False,False,True,False,True,False,False,False,False,False,
file_983,Lead Data Scientist,Metrica Recruitment,,2 months ago,7 applicants,,True,False,False,False,False,False,False,False,False,False,False,False,False,
file_984,Senior Data Scientist,Datatech,,1 week ago,1 applicant,,True,True,False,False,True,False,False,False,False,False,False,False,False,55000,
file_985,Lead/Data Scientist,Finatal,,1 week ago,130 applicants,,True,True,False,False,False,False,False,False,False,True,True,False,False,
file_986,Lead Data Scientist,Intelletec,,4 weeks ago,,,False,False,False,False,False,False,False,False,False,False,False,False,False,
file_987,Senior Data Scientist,Metrica Recruitment,,1 month ago,1 applicant,,True,False,False,False,False,False,True,False,False,False,False,False,False,
file_988,Senior Data Scientist,Adarga,,3 months ago,17 applicants,,True,True,False,False,False,True,True,True,False,False,False,False,False,
file_989,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,
file_99,Data Scientist Contract,Hays,,1 month ago,18 applicants,,False,False,False,False,False,False,False,False,False,False,False,False,False,
file_990,Associate Director Data Scientist,Michael Page,,4 weeks ago,,,True,True,True,False,False,False,False,False,False,False,False,False,False,
file_991,Principal Data Scientist,Digital Waffle,,1 week ago,7 applicants,,True,True,False,False,False,False,False,True,True,False,False,False,False,
file_992,Customer Data Scientist,Metrica Recruitment,,1 month ago,1 applicant,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_993,JUNIOR DATA SCIENTIST/ANALYST - 1 YEAR UNIVERSITY PLACEMENT - 2023 INTAKE,Medialab Group,,1 month ago,8 applicants,,False,False,False,False,False,False,False,False,False,False,False,False,False,
file_994,"Educator, Data Scientist",BrainStation,,1 week ago,3 applicants,,False,True,False,False,False,False,True,True,False,False,False,False,False,
file_995,Senior/Principal Data Scientist,Platform Recruitment,,3 weeks ago,,,False,False,False,False,False,True,True,True,True,False,True,False,False,
file_996,Lead Data Scientist,Beazley,,4 days ago,14 applicants,,True,True,False,False,False,False,True,False,False,False,False,False,False,
file_997,Senior Manufacturing Data Scientist,Caterpillar Inc.,,1 week ago,4 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_998,Lead Genomic Data Scientist - Diversity,Genomics England,,3 days ago,,,True,False,False,False,False,True,False,False,False,False,False,False,False,
file_999,"Lead Data Scientist, Europe Visa Functions and Products (VFP)",Visa,,1 week ago,67 applicants,,True,True,False,False,False,False,False,True,True,True,True,False,False,65000,
